"id","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
3088,NA,NA,215,0,371919,754,20,9,"very_sat","very_high","actively_looking_into_it","LEAVE"
7379,"zero",NA,175,0,358062,384,17,13,"unsat","little","perhaps","LEAVE"
7930,"one",44603,101,16,986908,153,0,6,"avg",NA,"actively_looking_into_it","STAY"
9011,NA,30381,61,8,460546,236,3,4,"very_sat","very_little","never_thought","LEAVE"
7615,"one",159513,46,15,501631,300,4,4,"sat","little","no","STAY"
10563,"one",37589,143,0,606461,148,16,14,"very_unsat","very_little","perhaps","STAY"
3879,"zero",135502,47,10,576699,429,3,6,"very_sat","little",NA,"STAY"
2748,"zero",NA,136,14,309388,138,15,4,"unsat","little","considering","STAY"
4521,"one",145633,75,20,239355,739,1,6,NA,"high","considering","LEAVE"
8090,"one",159877,162,41,765623,499,11,2,"unsat","avg","actively_looking_into_it","LEAVE"
10696,"one",84470,28,14,476373,137,3,2,"very_unsat","very_high","no","LEAVE"
7410,"zero",150131,266,0,642975,700,18,8,"unsat","little","no","LEAVE"
3823,"zero",NA,204,74,341258,843,22,2,"very_unsat","high","actively_looking_into_it","LEAVE"
3067,"one",NA,193,0,237527,357,18,15,"very_sat","little","actively_looking_into_it","LEAVE"
5276,"one",51999,48,17,NA,305,4,6,"avg","very_high",NA,"LEAVE"
4504,"one",23353,179,0,159671,142,24,11,NA,"very_high","considering","LEAVE"
1638,"zero",28976,38,88,578325,160,3,1,"very_sat","little","considering","STAY"
6852,"one",53794,46,21,185891,327,3,NA,"very_sat","very_high","no","LEAVE"
6806,"zero",NA,187,7,911045,317,26,5,"very_sat","very_little","no","STAY"
6122,"zero",27572,233,NA,261269,166,25,NA,"sat","little","actively_looking_into_it","LEAVE"
10390,"zero",NA,80,0,612782,273,4,NA,"very_sat","little","considering","STAY"
8678,"zero",56865,70,0,342420,295,5,13,NA,"little","considering","LEAVE"
9057,"zero",33187,163,0,348084,232,4,2,"very_sat","very_little","actively_looking_into_it","LEAVE"
229,"one",34193,240,89,659870,609,19,1,"very_sat","very_little","perhaps","STAY"
3889,"one",98000,202,18,180842,178,1,4,"very_sat","very_high","considering","LEAVE"
4045,"one",118502,155,36,289308,763,11,2,"unsat","very_little","actively_looking_into_it","STAY"
6864,NA,74934,82,0,453330,365,3,13,NA,NA,"actively_looking_into_it","LEAVE"
6365,"one",31748,188,22,785920,229,12,5,"very_sat","very_high","never_thought","STAY"
7743,"zero",NA,180,79,NA,230,0,2,"very_unsat","very_little","considering","STAY"
7671,"zero",59834,211,16,440268,293,20,4,"very_unsat","little","actively_looking_into_it","STAY"
4013,"zero",NA,174,40,273631,142,21,2,"very_unsat","very_little","considering","STAY"
3943,"one",58871,55,NA,567971,337,4,15,"very_unsat","very_high","actively_looking_into_it","LEAVE"
8586,"one",129733,141,61,753397,248,28,1,"very_unsat","little","considering","LEAVE"
5813,NA,NA,205,39,206871,268,14,2,"very_sat","very_little","no","LEAVE"
7490,"one",49554,49,15,886784,224,3,2,"very_unsat",NA,"actively_looking_into_it","LEAVE"
3397,"zero",110514,88,86,572232,409,27,1,"unsat","little","considering","STAY"
2832,"zero",75351,61,60,678399,393,5,1,"avg","high","considering","STAY"
5916,"zero",44158,64,9,447853,131,3,5,"avg","very_high",NA,"STAY"
4308,"one",152211,61,7,433042,709,NA,4,NA,"high",NA,"LEAVE"
1942,NA,39285,70,8,NA,297,5,NA,"unsat","avg","actively_looking_into_it","STAY"
9531,"zero",119700,217,11,890703,817,26,6,"very_sat",NA,"considering","LEAVE"
3121,"one",26456,74,0,154850,135,5,15,"sat","very_high","considering","STAY"
9729,"zero",130320,74,0,235619,860,0,NA,"very_sat","little",NA,"STAY"
4163,"zero",37696,218,80,408651,137,NA,1,"very_unsat",NA,"never_thought","LEAVE"
4772,"zero",NA,163,0,980139,130,28,12,NA,"very_little","actively_looking_into_it","LEAVE"
10538,"one",105042,74,7,322454,408,NA,4,"very_sat","very_little","considering","LEAVE"
5534,"zero",139876,76,57,931813,797,5,5,"unsat","little","never_thought","LEAVE"
8752,NA,129527,63,12,579985,869,11,5,"very_unsat","little","no","LEAVE"
4545,"one",59793,72,10,888736,347,NA,5,"avg","avg","actively_looking_into_it","STAY"
827,"zero",70435,51,0,NA,366,NA,8,NA,"avg","never_thought","LEAVE"
9295,"one",38085,64,0,228585,244,3,11,"sat","avg","considering","STAY"
10223,"zero",65170,63,0,150737,312,4,12,"very_sat","little","actively_looking_into_it","STAY"
2910,"one",156142,54,0,867904,728,5,12,"very_sat","very_high","considering","STAY"
2226,"one",149798,211,32,896988,546,19,1,NA,"very_high","actively_looking_into_it","LEAVE"
472,"one",37075,50,NA,265813,191,4,5,"unsat","very_high","considering","LEAVE"
1489,"zero",25004,213,0,873410,189,16,8,"unsat","little","no","LEAVE"
802,"zero",97476,230,17,588224,337,25,NA,"very_sat","very_high","actively_looking_into_it","STAY"
6115,"one",23503,198,23,436365,153,14,4,"unsat","very_little","no","STAY"
3893,"one",24647,48,32,227465,151,3,2,"very_unsat","little","actively_looking_into_it","LEAVE"
1500,"one",NA,38,NA,470057,322,0,10,"very_sat",NA,"actively_looking_into_it","STAY"
2054,"one",80637,63,14,389516,307,4,5,"unsat","little","actively_looking_into_it","LEAVE"
5330,"zero",121876,153,NA,209695,231,21,1,"very_unsat","very_little","no","LEAVE"
1994,"one",120387,70,42,446758,560,5,5,"very_unsat","high","considering","LEAVE"
5163,"one",68858,62,0,524927,232,4,11,"very_unsat","very_high","actively_looking_into_it","LEAVE"
704,"one",96329,78,45,731655,281,27,2,"very_unsat","very_little",NA,"LEAVE"
854,"one",112753,74,18,958752,806,3,4,"unsat","high","no","LEAVE"
4250,"one",53559,218,24,840979,329,29,6,"unsat",NA,"considering","STAY"
3506,"one",NA,181,0,217306,535,18,NA,"very_unsat","very_high","actively_looking_into_it","STAY"
9957,"one",28031,21,33,854269,223,4,2,"very_unsat","little","considering","LEAVE"
9254,"one",122555,60,18,455891,887,5,4,"very_unsat","little","actively_looking_into_it","STAY"
5561,"zero",31441,215,14,950669,176,20,5,"very_sat",NA,"considering","STAY"
1975,"one",28456,208,0,315572,638,24,8,"very_unsat","very_high","actively_looking_into_it","LEAVE"
3644,NA,30609,53,87,511326,211,3,1,"very_sat","very_little","considering","STAY"
8337,"zero",33155,200,64,584166,141,5,15,"sat","little","actively_looking_into_it","LEAVE"
6193,"zero",NA,231,66,254546,383,24,2,"very_sat","high","actively_looking_into_it","LEAVE"
478,"zero",50080,197,39,788026,375,15,1,"very_unsat","very_high","no","STAY"
4645,"one",54258,65,0,204622,297,3,8,"avg","very_little","actively_looking_into_it","LEAVE"
4664,"one",91535,51,84,221343,395,4,2,"very_sat","little",NA,"LEAVE"
6882,"one",22374,227,12,349983,130,17,4,"very_sat","little","no","STAY"
1083,"zero",NA,192,0,542018,447,NA,NA,"very_unsat","very_little","actively_looking_into_it","STAY"
8154,"zero",102144,56,88,476174,302,3,1,"very_unsat","little","actively_looking_into_it","LEAVE"
8220,"zero",24685,80,24,905205,161,3,5,"very_unsat",NA,NA,"STAY"
5836,"zero",146338,78,89,162393,532,3,NA,"very_unsat","little","actively_looking_into_it","STAY"
7077,"one",NA,40,76,NA,402,3,1,"unsat","little","never_thought","STAY"
4212,"zero",21453,191,29,173597,224,29,1,"unsat","very_little","considering","LEAVE"
8792,"zero",32304,253,46,885180,140,16,NA,"avg","little","considering","STAY"
10542,"one",124585,70,12,867928,435,5,5,NA,"very_little",NA,"LEAVE"
6066,NA,35645,49,6,279485,162,5,6,"very_unsat","high","considering","STAY"
7829,"one",30205,156,22,283297,241,NA,4,"sat","very_little","considering","LEAVE"
8526,"zero",NA,31,9,253299,623,4,6,"very_unsat",NA,"considering","LEAVE"
9722,NA,96718,46,21,941671,349,5,4,"very_sat","very_high","perhaps","LEAVE"
9692,"one",38813,49,14,202240,131,3,4,"very_sat","little","never_thought","LEAVE"
5728,"one",25625,60,0,293295,228,4,10,"very_sat","little","no","LEAVE"
9131,"one",128282,56,NA,493881,826,5,1,"very_sat","little","considering","LEAVE"
4860,"zero",45992,223,10,720774,180,NA,4,"very_unsat","very_high",NA,"STAY"
1671,"one",98148,153,0,NA,313,16,15,"very_sat",NA,"actively_looking_into_it","LEAVE"
5708,"zero",135536,61,23,276806,733,NA,5,"unsat","very_high","considering","STAY"
8198,"zero",158990,190,0,596629,193,18,9,"very_sat","little","actively_looking_into_it","LEAVE"
1279,"zero",60157,155,0,465458,364,15,11,"avg","very_high","considering","LEAVE"
2809,NA,111262,74,NA,192802,295,3,1,"unsat",NA,"considering","LEAVE"
6204,"one",94342,71,86,NA,381,3,15,"avg","very_little","considering","LEAVE"
5000,"one",NA,71,0,700036,572,3,NA,"very_unsat","very_little","actively_looking_into_it","STAY"
6750,"one",69299,198,70,878192,257,19,2,"very_unsat","very_high",NA,"LEAVE"
1257,"one",NA,189,0,592980,242,20,12,"very_unsat","very_high","actively_looking_into_it","STAY"
9150,NA,30655,186,76,385964,223,0,2,"very_unsat","little","no","LEAVE"
9525,"zero",28835,65,0,252117,197,3,8,"unsat","very_little",NA,"STAY"
1141,NA,134835,218,22,533406,689,4,6,"very_unsat","little","no","LEAVE"
9588,"zero",NA,167,NA,274461,714,26,6,"unsat","little","actively_looking_into_it","LEAVE"
6964,"one",138378,41,0,493061,613,4,8,"very_sat","very_high","never_thought","LEAVE"
1253,"one",69538,215,11,290817,303,27,5,"unsat","very_little","no","LEAVE"
5457,"one",21271,209,0,384138,154,17,NA,NA,"very_little","perhaps","STAY"
10717,"one",111641,240,24,157625,697,16,4,"very_unsat","little","actively_looking_into_it","LEAVE"
182,"one",89281,186,7,NA,331,NA,NA,NA,"avg","no","LEAVE"
8377,"one",109588,209,57,188230,426,29,2,"very_unsat","little","perhaps","LEAVE"
5769,"zero",142991,63,22,176714,739,4,4,"very_sat","very_high","no","LEAVE"
8741,"one",158296,81,63,549076,892,4,NA,"avg","very_little","no","STAY"
3426,"zero",151616,76,5,188494,382,3,6,"very_unsat","very_high","no","STAY"
3756,"one",NA,184,34,NA,385,28,15,"very_unsat","high","no","LEAVE"
5886,"zero",103355,64,NA,360553,517,3,4,"very_sat","high","actively_looking_into_it","LEAVE"
10280,"one",144114,196,0,161320,793,24,NA,"unsat","little","considering","STAY"
8998,"one",76483,162,0,NA,368,3,14,"very_unsat","very_little","considering","LEAVE"
114,"zero",98064,49,54,295639,317,3,2,"unsat","very_high","no","LEAVE"
2104,"one",107677,155,23,154007,859,15,4,"very_sat","little","no","LEAVE"
1460,"zero",27120,49,5,417997,147,3,4,"very_unsat","little",NA,"STAY"
10286,"one",58575,241,0,614705,593,20,14,NA,NA,"no","LEAVE"
6499,"zero",82687,196,68,653992,460,25,1,"unsat","very_little","never_thought","STAY"
6857,"one",147358,50,63,793559,810,3,1,"unsat","very_high","no","LEAVE"
3719,NA,NA,37,25,538755,737,5,1,NA,"little",NA,"LEAVE"
10720,"zero",108595,65,22,231163,890,3,11,"unsat",NA,"considering","LEAVE"
27,"zero",34722,47,42,420046,171,3,6,NA,"avg",NA,"LEAVE"
7036,NA,24438,56,NA,563453,201,4,9,NA,"high","considering","LEAVE"
7548,"one",113606,69,23,849499,490,4,NA,"very_unsat",NA,"actively_looking_into_it","STAY"
8880,"one",NA,60,0,742049,244,4,1,"unsat","very_high","actively_looking_into_it","STAY"
618,"zero",113659,83,82,262152,849,5,11,"very_unsat","little","actively_looking_into_it","STAY"
8991,"one",69067,67,46,209656,379,5,NA,"unsat","very_high",NA,"STAY"
4612,NA,130320,51,NA,245591,439,4,12,"unsat","little","actively_looking_into_it","STAY"
3043,"one",99186,62,27,575485,340,5,13,"unsat","little","considering","STAY"
6628,"one",125602,81,16,180801,740,5,4,NA,"very_high","no","LEAVE"
9522,"one",NA,41,11,266170,327,4,4,"very_unsat","little","actively_looking_into_it","STAY"
31,"zero",77412,218,NA,489869,277,19,15,"very_unsat","very_little","actively_looking_into_it","LEAVE"
2700,"zero",50257,259,0,570524,362,22,14,"very_unsat","little","never_thought","STAY"
9253,"zero",NA,248,21,296967,293,NA,5,"avg","high",NA,"STAY"
1219,"zero",95538,166,0,882694,344,15,9,"very_sat","very_high","considering","STAY"
9934,"zero",31371,201,40,179397,211,NA,2,"avg","high","actively_looking_into_it","LEAVE"
4778,"one",38686,51,NA,493007,195,5,NA,"avg","very_high","actively_looking_into_it","LEAVE"
2131,"one",27501,128,0,NA,239,10,13,"very_unsat","very_high","considering","LEAVE"
2747,"zero",109826,37,NA,975942,339,14,8,"sat","very_high","considering","STAY"
8141,"zero",143869,55,17,192256,788,NA,6,"very_unsat",NA,"no","STAY"
6878,"one",80338,24,NA,551850,354,NA,11,"very_unsat","little",NA,"STAY"
1221,"zero",NA,87,40,912423,357,4,12,"unsat","high","considering","LEAVE"
1855,"zero",74837,196,22,503230,330,12,9,"very_sat","little","considering","LEAVE"
3663,NA,136391,208,29,896295,485,NA,8,"unsat","very_little","no","LEAVE"
4273,"zero",34991,59,0,NA,200,4,9,"unsat","little","never_thought","STAY"
8584,"one",159562,227,0,225871,892,11,8,"very_sat","very_high","considering","LEAVE"
2147,"zero",150023,262,20,670788,659,11,5,"unsat","very_high","actively_looking_into_it","STAY"
9026,"zero",45961,77,8,364730,190,3,5,NA,"very_high","considering","LEAVE"
9827,NA,105059,42,24,301880,832,4,14,"very_unsat","little","considering","STAY"
8649,"zero",NA,53,21,NA,795,5,6,"very_sat","very_high","considering","STAY"
2620,"one",148774,76,29,927542,470,3,2,"unsat","little","actively_looking_into_it","LEAVE"
7521,"one",97790,199,22,732328,202,12,5,"unsat","high","considering","STAY"
1647,"zero",26226,207,0,321548,249,5,13,"sat","avg","never_thought","STAY"
8264,"one",92665,186,0,462181,265,25,10,"very_unsat","avg","no","LEAVE"
1989,"one",91059,144,10,188638,299,12,8,"very_unsat","very_little","considering","LEAVE"
7617,"zero",70610,204,0,522522,375,13,11,"very_sat","little","actively_looking_into_it","LEAVE"
10482,NA,64919,70,25,666562,377,NA,1,"unsat","little","considering","STAY"
3300,"zero",112387,52,33,257310,641,5,1,"unsat","very_high","never_thought","LEAVE"
2062,NA,48643,193,0,203595,132,17,9,"avg","little","considering","LEAVE"
6324,"one",81357,184,0,310848,251,12,12,NA,"little","actively_looking_into_it","STAY"
1208,"one",NA,49,0,206274,368,4,NA,NA,"little","considering","STAY"
8540,"zero",132496,221,0,883651,588,24,11,"unsat","little","no","LEAVE"
1311,"zero",43022,61,0,NA,173,5,15,"very_unsat","little","considering","STAY"
4046,"one",145963,58,0,NA,513,4,11,"very_sat","very_high","considering","STAY"
5399,"one",38846,70,0,NA,197,3,NA,"very_unsat","little",NA,"STAY"
6932,"one",26532,57,0,989018,131,4,9,"very_unsat","very_little","no","LEAVE"
7047,"one",72996,207,13,326356,298,21,5,"avg","little","actively_looking_into_it","LEAVE"
10041,NA,53420,22,8,352597,321,4,4,"avg","very_high","actively_looking_into_it","STAY"
7568,"zero",113220,152,NA,540309,884,15,5,"avg","very_high","considering","LEAVE"
9493,"zero",22860,87,46,NA,169,4,2,"very_unsat","little","actively_looking_into_it","STAY"
4346,NA,41346,67,89,651836,239,3,1,"unsat","little",NA,"STAY"
6169,"zero",75729,66,61,238690,263,5,NA,"very_unsat","little","actively_looking_into_it","STAY"
3507,"zero",NA,54,11,432033,587,3,10,"very_sat","avg","perhaps","LEAVE"
1618,"one",33741,63,NA,240724,193,5,5,NA,"very_high","no","STAY"
6125,"one",72504,62,8,452743,386,5,5,"unsat","very_little","considering","STAY"
7496,"zero",78777,32,87,667417,265,3,2,NA,"very_little",NA,"STAY"
2951,"one",103746,153,65,150116,746,17,1,"very_unsat","little","no","LEAVE"
4598,"zero",131457,156,46,NA,487,NA,5,"very_unsat","little","considering","STAY"
6110,"zero",28462,68,0,452090,144,3,8,"very_sat","very_little","considering","STAY"
4599,NA,116240,190,0,976624,163,15,1,NA,"very_high",NA,"LEAVE"
11,"one",26224,49,NA,NA,189,NA,1,"very_sat","very_little","perhaps","LEAVE"
2205,"zero",105679,260,31,164687,660,17,2,"sat","little","considering","LEAVE"
7576,"zero",72474,80,68,191031,749,4,2,"avg","very_little","considering","LEAVE"
7347,"zero",NA,48,71,257715,785,4,2,"sat",NA,"actively_looking_into_it","LEAVE"
5,"one",50939,76,13,NA,336,NA,NA,"avg",NA,"considering","STAY"
3979,"one",52927,224,58,296332,383,26,1,"sat",NA,"actively_looking_into_it","STAY"
4516,"zero",65128,74,60,436353,363,4,1,NA,"little","considering","LEAVE"
909,"one",46873,96,19,258162,246,4,6,"sat","high","considering","STAY"
6890,"one",86131,40,21,263948,311,5,5,"unsat",NA,"no","LEAVE"
2986,"zero",76732,170,77,704800,358,NA,1,"very_unsat","little","actively_looking_into_it","STAY"
813,"zero",21671,43,21,213184,159,3,4,NA,"very_little","considering","STAY"
2414,NA,153131,45,78,940134,494,NA,2,"very_sat","little","no","LEAVE"
5616,"zero",25879,79,61,654584,187,4,2,"unsat","very_little",NA,"STAY"
9902,"zero",20968,156,69,541385,214,18,1,NA,"very_little","actively_looking_into_it","LEAVE"
8359,"zero",62259,54,43,NA,393,3,2,"unsat","avg","never_thought","STAY"
4239,"one",119755,232,21,771758,371,26,5,"very_unsat","very_high","no","STAY"
5917,"zero",34980,68,81,696797,205,4,2,NA,"very_high","no","STAY"
1363,"one",38214,154,0,NA,317,17,14,"very_sat",NA,"considering","LEAVE"
10076,"zero",49447,218,NA,189971,202,16,NA,"very_unsat","little","considering","LEAVE"
6753,NA,22768,263,0,NA,161,28,12,NA,"very_little","considering","LEAVE"
9332,"zero",58182,210,0,355513,312,19,1,"very_unsat","little","never_thought","STAY"
9114,"one",127713,231,NA,894821,701,22,NA,"very_sat","little","actively_looking_into_it","LEAVE"
3838,"one",42902,125,62,164094,170,29,2,"very_sat","high","considering","LEAVE"
99,"zero",151627,71,0,248208,582,NA,10,NA,"very_high","considering","STAY"
1917,NA,101257,222,24,208490,892,22,6,"very_sat","very_high","no","LEAVE"
1362,"one",136880,65,32,182631,643,23,1,"very_unsat","very_high",NA,"LEAVE"
9072,"zero",66005,91,56,NA,311,4,1,"avg","avg","actively_looking_into_it","LEAVE"
7003,"one",124670,217,48,751126,705,1,2,"unsat","little",NA,"LEAVE"
1876,"zero",121326,192,72,548571,538,NA,2,"very_sat","very_high","no","LEAVE"
3267,"one",70853,26,68,285606,308,0,2,"very_unsat",NA,"no","STAY"
4585,"one",143850,52,10,284597,658,5,5,"unsat","little","no","LEAVE"
10253,"zero",99008,47,NA,207052,290,NA,6,"unsat","avg",NA,"LEAVE"
1127,"one",22289,61,0,752752,216,3,2,"unsat","high","considering","STAY"
3423,"zero",159757,151,0,539787,824,NA,15,"very_sat","very_high","never_thought","LEAVE"
3603,"one",34230,160,10,NA,836,20,5,"very_sat","very_high","considering","LEAVE"
8197,"one",137286,229,19,660281,579,NA,5,NA,"very_high","considering","LEAVE"
7589,"one",43764,54,33,907382,197,4,2,"very_sat",NA,"no","STAY"
968,"one",110141,56,0,887675,246,3,12,"very_unsat","little","considering","LEAVE"
2636,"one",35825,193,0,158506,144,14,11,"unsat","little","actively_looking_into_it","STAY"
10652,"zero",119128,163,17,179187,497,22,6,"very_sat","very_high","no","LEAVE"
7832,"zero",101315,222,74,385609,580,29,1,"very_unsat","very_high","considering","STAY"
196,"one",84822,71,9,179746,306,0,NA,NA,"little",NA,"LEAVE"
7187,"one",105002,182,17,606536,358,NA,6,"unsat","little","considering","LEAVE"
401,"zero",114656,199,6,948686,649,NA,15,"very_sat","very_high","considering","LEAVE"
10719,"one",43675,179,12,198599,229,27,6,"sat","little","considering","LEAVE"
5693,"zero",136034,70,32,NA,799,4,2,"unsat","very_little","no","LEAVE"
998,"zero",NA,48,0,279590,677,3,13,"very_unsat","little","perhaps","LEAVE"
3273,"one",75005,184,62,299657,336,27,6,"very_sat","little","considering","LEAVE"
6405,"one",67347,74,9,337572,344,5,6,"avg","very_high","no","LEAVE"
5710,"zero",131269,172,0,219433,485,21,13,"avg","very_high","actively_looking_into_it","LEAVE"
7885,"zero",106276,243,67,785633,461,15,2,"avg",NA,"no","LEAVE"
